12.955350000000001, 77.55479000000001
12.955240000000001, 77.55415
12.955680000000001, 77.55411000000001
12.95584, 77.5541
12.95617, 77.55408000000001
12.956600000000001, 77.55396
12.95691, 77.55383
12.95756, 77.55361
12.95781, 77.5535
12.957600000000001, 77.55286000000001
12.957360000000001, 77.55213
12.957450000000001, 77.55211000000001
12.95757, 77.55246000000001
12.957870000000001, 77.55334
12.958010000000001, 77.55383
12.958300000000001, 77.55460000000001
12.958390000000001, 77.5548
12.958490000000001, 77.55496000000001
12.958760000000001, 77.55525
12.959050000000001, 77.55545000000001
12.959570000000001, 77.55579
12.95973, 77.55591000000001
12.95992, 77.55617000000001
12.960230000000001, 77.55666000000001
12.960650000000001, 77.55729000000001
12.96094, 77.55788000000001
12.96108, 77.55831
12.96128, 77.55927000000001
12.961520000000002, 77.56036
12.961570000000001, 77.56066000000001
12.961590000000001, 77.56101000000001
12.9616, 77.56171
12.96165, 77.5622
12.961720000000001, 77.56259
12.961820000000001, 77.56295
12.961920000000001, 77.56332
12.96208, 77.56377
12.962330000000001, 77.56437000000001
12.96249, 77.56485
12.962620000000001, 77.56525
12.963000000000001, 77.56656000000001
12.96329, 77.56736000000001
12.96371, 77.56839000000001
12.964060000000001, 77.56935
12.964260000000001, 77.57001000000001
12.96432, 77.57057
12.964540000000001, 77.57313
12.96465, 77.57434
12.96471, 77.57465
12.96475, 77.57514
12.96474, 77.57532
12.96466, 77.57566000000001
12.964360000000001, 77.57634
12.964250000000001, 77.57661
12.96414, 77.57697
12.96399, 77.57751
12.963870000000001, 77.57784000000001
12.963740000000001, 77.57821000000001
12.963680000000001, 77.57846
12.96366, 77.57871
12.963680000000001, 77.57919000000001
12.963690000000001, 77.57957
12.963680000000001, 77.57993
12.963600000000001, 77.58076000000001
12.963500000000001, 77.58166
12.963510000000001, 77.58184
12.96357, 77.58200000000001
12.96372, 77.58217
12.963980000000001, 77.58236000000001
12.96391, 77.58292
12.96386, 77.58387
12.963880000000001, 77.58402000000001
12.9638, 77.58418
12.963790000000001, 77.58433000000001
12.9638, 77.58462
12.9639, 77.58524000000001
12.96532, 77.58663
12.96541, 77.58668
12.965580000000001, 77.58672
12.965180000000002, 77.58721000000001
12.96446, 77.58818000000001
12.963320000000001, 77.58927000000001
12.962980000000001, 77.58964
12.962740000000002, 77.59020000000001
12.96269, 77.59039
12.962670000000001, 77.59058
12.962650000000001, 77.59096000000001
12.962620000000001, 77.59122
12.96258, 77.59143
12.96249, 77.59206
12.962390000000001, 77.5926
12.96227, 77.59336
12.962250000000001, 77.59371
12.962280000000001, 77.59421
12.962340000000001, 77.59457
12.96245, 77.59485000000001
12.96249, 77.59491000000001
12.96241, 77.59505
12.96235, 77.59534000000001
12.962190000000001, 77.59670000000001
12.96212, 77.59710000000001
12.96197, 77.59773000000001
12.961870000000001, 77.59815
12.96175, 77.59856
12.96155, 77.59918
12.961350000000001, 77.59965000000001
12.960870000000001, 77.60051
12.960590000000001, 77.60095000000001
12.960460000000001, 77.60115
12.96024, 77.60152000000001
12.95997, 77.60196
12.95986, 77.60217
12.959700000000001, 77.60271
12.959520000000001, 77.6033
12.959330000000001, 77.6037
12.95916, 77.60401
12.958720000000001, 77.60455
12.958590000000001, 77.60467000000001
12.958520000000001, 77.60478
12.95842, 77.60504
12.958330000000002, 77.60541
12.958110000000001, 77.60610000000001
12.958100000000001, 77.60619000000001
12.957920000000001, 77.60616
12.954910000000001, 77.60560000000001
12.954390000000001, 77.60552000000001
12.95348, 77.60543000000001
12.95198, 77.60531
12.951770000000001, 77.60532
12.95025, 77.60579000000001
12.949250000000001, 77.60619000000001
12.948540000000001, 77.60644
12.946290000000001, 77.60711
12.945250000000001, 77.60736
12.943990000000001, 77.60771000000001
12.942250000000001, 77.60820000000001
12.941920000000001, 77.60832
12.94115, 77.60875
12.938830000000001, 77.60998000000001
12.93773, 77.61054
12.936900000000001, 77.61103
12.937080000000001, 77.6115
12.936890000000001, 77.61228000000001
12.936720000000001, 77.61301
12.936580000000001, 77.61370000000001
12.936420000000001, 77.61495000000001
12.93589, 77.61534
12.935910000000001, 77.61551
12.936090000000001, 77.61589000000001
12.93626, 77.61647
12.93631, 77.61737000000001
12.93636, 77.61766
12.93645, 77.6178
12.93674, 77.61811
12.936890000000001, 77.6182
12.937050000000001, 77.61832000000001
12.937280000000001, 77.61845000000001
12.93734, 77.61848
12.93776, 77.61863000000001
12.937450000000002, 77.6192
12.936700000000001, 77.62033000000001
12.936330000000001, 77.62093
12.935720000000001, 77.62196
12.934550000000001, 77.62381
12.93481, 77.62397
12.93504, 77.62416
12.93528, 77.62445000000001
12.93734, 77.62697
12.93773, 77.62748
12.93782, 77.62763000000001
12.93805, 77.62808000000001
12.938210000000001, 77.62842
12.93833, 77.62874000000001
12.93848, 77.62919000000001
12.938540000000001, 77.62946000000001
12.938550000000001, 77.62966
12.938540000000001, 77.63008
12.93852, 77.63082
